date,L006_RADP_MICROMOLE/m^2/s,L001_RADP_MICROMOLE/m^2/s,L005_RADP_MICROMOLE/m^2/s,LZ40_RADP_MICROMOLE/m^2/s,Mean_RADP
2016-09-19,324.58,,,299.61,312.095
2016-09-20,257.07,,,388.61,322.84000000000003
2016-09-21,,,,453.41,453.41
2016-09-22,495.97,,,508.96,502.46500000000003
2016-09-23,367.88,,,479.78,423.83
2016-09-24,425.89,,,498.11,462.0
2016-09-25,428.05,,,561.79,494.91999999999996
2016-09-26,339.91,,,359.13,349.52
2016-09-27,253.53,,,388.25,320.89
2016-09-28,301.51,,,451.07,376.28999999999996
2016-09-29,269.75,,,228.4,249.075
2016-09-30,421.77,,,345.36,383.565
2016-10-01,408.38,,,326.56,367.47
2016-10-02,383.13,,,318.42,350.775
2016-10-03,217.54,,,190.37,203.95499999999998
2016-10-04,447.13,,,375.44,411.28499999999997
2016-10-05,376.6,,,361.69,369.145
2016-10-06,281.02,,,219.81,250.415
2016-10-07,292.39,,,274.41,283.4
2016-10-08,,,,343.31,343.31
2016-10-09,502.33,,,445.92,474.125
2016-10-10,,,,334.62,334.62
2016-10-11,,,,257.21,257.21
2016-10-12,,,,352.15,352.15
2016-10-13,,,,300.19,300.19
2016-10-14,,,,332.96,332.96
2016-10-15,,,,315.47,315.47
2016-10-16,,,,230.62,230.62
2016-10-17,,,,393.13,393.13
2016-10-18,,,,364.72,364.72
2016-10-19,,,,397.72,397.72
2016-10-20,,,,294.55,294.55
2016-10-21,,,,312.61,312.61
2016-10-22,,,,434.18,434.18
2016-10-23,,,,433.45,433.45
2016-10-24,,,,410.58,410.58
2016-10-25,,,,377.85,377.85
2016-10-26,,,,300.56,300.56
2016-10-27,,,,230.77,230.77
2016-10-28,,,,182.84,182.84
2016-10-29,,,,164.31,164.31
2016-10-30,,,,194.95,194.95
2016-10-31,,,,415.5,415.5
2016-11-01,,,,402.59,402.59
2016-11-02,,,,199.27,199.27
2016-11-03,,,,166.34,166.34
2016-11-04,252.89,,,395.42,324.155
2016-11-05,356.18,,,380.48,368.33000000000004
2016-11-06,219.11,,,264.25,241.68
2016-11-07,188.95,,,328.15,258.54999999999995
2016-11-08,224.56,,,322.81,273.685
2016-11-09,250.71,,,357.01,303.86
2016-11-10,298.89,,,307.06,302.975
2016-11-11,270.89,,,341.64,306.265
2016-11-12,302.36,,,299.58,300.97
2016-11-13,253.68,,,,253.68
2016-11-14,126.14,,,,126.14
2016-11-15,,,,75.91,75.91
2016-11-16,266.41,,,,266.41
2016-11-17,158.86,,,252.69,205.775
2016-11-18,135.24,,,220.88,178.06
2016-11-19,,,,,
2016-11-20,,,,272.5,272.5
2016-11-21,291.09,,,166.03,228.56
2016-11-22,227.41,,,68.61,148.01
2016-11-23,181.55,,,65.16,123.355
2016-11-24,166.43,,,152.93,159.68
2016-11-25,185.54,,,116.36,150.95
2016-11-26,,,,,
2016-11-27,,,,,
2016-11-28,,,,,
2016-11-29,,,,,
2016-11-30,,,,,
2016-12-01,,,,,
2016-12-02,92.06,,,,92.06
2016-12-03,269.24,,,,269.24
2016-12-04,184.86,,,,184.86
2016-12-05,134.47,,,169.76,152.115
2016-12-06,114.18,,,,114.18
2016-12-07,161.54,,,,161.54
2016-12-08,,,,32.66,32.66
2016-12-09,113.41,,,77.14,95.275
2016-12-10,74.99,,,82.21,78.6
2016-12-11,89.65,,,99.94,94.795
2016-12-12,216.09,,,127.78,171.935
2016-12-13,134.42,,,164.9,149.66
2016-12-14,195.36,,,137.7,166.53
2016-12-15,149.71,,,102.47,126.09
2016-12-16,133.4,,,,133.4
2016-12-17,168.76,,,115.99,142.375
2016-12-18,128.12,,,100.69,114.405
2016-12-19,132.45,,,,132.45
2016-12-20,110.15,,,,110.15
2016-12-21,,,,,
2016-12-22,,,,,
2016-12-23,,,,,
2016-12-24,,,,,
2016-12-25,,,,,
2016-12-26,,,,,
2016-12-27,,,,,
2016-12-28,,,,,
2016-12-29,,,,,
2016-12-30,,,,,
2016-12-31,,,,,
2017-01-01,,,,,
2017-01-02,,,,,
2017-01-03,,,,,
2017-01-04,220.86,,,,220.86
2017-01-05,336.88,,,,336.88
2017-01-06,307.19,,,,307.19
2017-01-07,62.57,,,,62.57
2017-01-08,368.27,,,327.89,348.08
2017-01-09,367.57,,,324.53,346.04999999999995
2017-01-10,244.7,,,,244.7
2017-01-11,242.39,,,251.8,247.095
2017-01-12,323.57,,,297.36,310.46500000000003
2017-01-13,271.78,,,,271.78
2017-01-14,148.69,,,,148.69
2017-01-15,,,,,
2017-01-16,93.69,,,,93.69
2017-01-17,270.68,,,,270.68
2017-01-18,239.29,,,,239.29
2017-01-19,283.44,,,,283.44
2017-01-20,221.88,,,,221.88
2017-01-21,281.1,,,,281.1
2017-01-22,245.07,,,,245.07
2017-01-23,247.39,,,,247.39
2017-01-24,274.44,,,,274.44
2017-01-25,288.05,,,,288.05
2017-01-26,,,,,
2017-01-27,172.61,,,,172.61
2017-01-28,306.4,,,,306.4
2017-01-29,59.84,,,,59.84
2017-01-30,342.54,,,,342.54
2017-01-31,344.74,,,,344.74
2017-02-01,318.13,,,,318.13
2017-02-02,333.81,,,,333.81
2017-02-03,291.65,,,,291.65
2017-02-04,329.66,,,,329.66
2017-02-05,227.28,,,,227.28
2017-02-06,,,,,
2017-02-07,286.1,,,,286.1
2017-02-08,,,,,
2017-02-09,,,,,
2017-02-10,324.19,,,,324.19
2017-02-11,422.0,,,,422.0
2017-02-12,432.69,,,381.85,407.27
2017-02-13,285.61,,,205.73,245.67000000000002
2017-02-14,284.36,,,,284.36
2017-02-15,,,,,
2017-02-16,,,,,
2017-02-17,365.44,,,208.0,286.72
2017-02-18,261.83,,,227.26,244.545
2017-02-19,264.08,,,212.52,238.3
2017-02-20,359.7,,,,359.7
2017-02-21,151.32,,,,151.32
2017-02-22,,,,,
2017-02-23,383.15,,,,383.15
2017-02-24,,,,,
2017-02-25,,,,,
2017-02-26,,,,,
2017-02-27,290.78,,,,290.78
2017-02-28,240.06,,,,240.06
2017-03-01,277.87,,,,277.87
2017-03-02,,,,,
2017-03-03,196.01,,,,196.01
2017-03-04,383.97,,,,383.97
2017-03-05,330.53,,,,330.53
2017-03-06,388.31,,,,388.31
2017-03-07,260.69,,,,260.69
2017-03-08,234.47,,,,234.47
2017-03-09,372.65,,,,372.65
2017-03-10,423.51,,,,423.51
2017-03-11,,,,,
2017-03-12,370.74,,,,370.74
2017-03-13,309.32,,,,309.32
2017-03-14,435.6,,,,435.6
2017-03-15,508.68,,,,508.68
2017-03-16,506.94,,,,506.94
2017-03-17,346.98,,,,346.98
2017-03-18,508.2,,,,508.2
2017-03-19,,,,,
2017-03-20,510.62,,,,510.62
2017-03-21,508.99,,,,508.99
2017-03-22,514.21,,,,514.21
2017-03-23,180.32,,,,180.32
2017-03-24,192.93,,,,192.93
2017-03-25,440.85,,,386.88,413.865
2017-03-26,352.0,,,,352.0
2017-03-27,484.37,,,,484.37
2017-03-28,582.31,,,,582.31
2017-03-29,592.35,,,,592.35
2017-03-30,572.1,,,,572.1
2017-03-31,244.67,,,,244.67
2017-04-01,,,,,
2017-04-02,,,,,
2017-04-03,483.6,,,,483.6
2017-04-04,463.78,,,,463.78
2017-04-05,496.39,,,,496.39
2017-04-06,291.35,,,,291.35
2017-04-07,565.95,,,,565.95
2017-04-08,569.18,,,,569.18
2017-04-09,447.01,,,,447.01
2017-04-10,378.17,,,,378.17
2017-04-11,458.39,,,,458.39
2017-04-12,348.04,,,,348.04
2017-04-13,583.35,,,,583.35
2017-04-14,542.65,,,,542.65
2017-04-15,543.3,,,,543.3
2017-04-16,513.81,,,,513.81
2017-04-17,482.03,,,,482.03
2017-04-18,378.38,,,392.96,385.66999999999996
2017-04-19,438.37,,,481.38,459.875
2017-04-20,565.56,,,620.58,593.0699999999999
2017-04-21,632.06,,,634.64,633.3499999999999
2017-04-22,545.73,,,530.22,537.975
2017-04-23,300.99,,,312.18,306.58500000000004
2017-04-24,571.99,,,554.17,563.0799999999999
2017-04-25,637.79,,,579.96,608.875
2017-04-26,608.27,,,633.11,620.69
2017-04-27,582.99,,,636.36,609.675
2017-04-28,645.92,,,642.23,644.075
2017-04-29,641.22,,,643.39,642.3050000000001
2017-04-30,508.87,,,521.17,515.02
2017-05-01,432.38,,,448.25,440.315
2017-05-02,533.06,,,545.26,539.16
2017-05-03,601.21,,,640.7,620.955
2017-05-04,590.81,,,628.42,609.615
2017-05-05,341.05,,,308.92,324.985
2017-05-06,673.57,,,675.92,674.745
2017-05-07,671.89,,,679.9,675.895
2017-05-08,664.28,,,673.05,668.665
2017-05-09,622.43,,,643.86,633.145
2017-05-10,651.58,,,665.12,658.35
2017-05-11,651.21,,,667.11,659.1600000000001
2017-05-12,632.06,,,645.46,638.76
2017-05-13,569.69,,,557.3,563.495
2017-05-14,642.46,,,646.12,644.29
2017-05-15,583.4,,,569.75,576.575
2017-05-16,538.66,,,571.15,554.905
2017-05-17,629.24,,,669.51,649.375
2017-05-18,490.2,,,555.56,522.88
2017-05-19,586.27,,,591.4,588.835
2017-05-20,656.15,,,672.6,664.375
2017-05-21,613.73,,,594.21,603.97
2017-05-22,639.48,,,656.15,647.815
2017-05-23,567.5,,,574.85,571.175
2017-05-24,489.99,,,501.81,495.9
2017-05-25,322.9,,,345.95,334.42499999999995
2017-05-26,642.95,,,675.88,659.415
2017-05-27,667.86,,,687.5,677.6800000000001
2017-05-28,667.91,,,680.57,674.24
2017-05-29,614.82,,,636.09,625.455
2017-05-30,564.43,,,606.54,585.4849999999999
2017-05-31,602.01,,,626.84,614.425
2017-06-01,524.53,,,537.0,530.765
2017-06-02,331.87,,,333.28,332.575
2017-06-03,296.41,,,263.0,279.70500000000004
2017-06-04,293.87,,,303.13,298.5
2017-06-05,235.06,,,247.55,241.305
2017-06-06,140.31,,,136.82,138.565
2017-06-07,252.81,,,253.31,253.06
2017-06-08,609.16,,,477.75,543.4549999999999
2017-06-09,653.99,,,588.92,621.4549999999999
2017-06-10,133.2,,,,133.2
2017-06-11,432.32,,,273.51,352.91499999999996
2017-06-12,435.17,,,331.3,383.235
2017-06-13,292.32,,,315.04,303.68
2017-06-14,348.06,,,290.2,319.13
2017-06-15,293.62,,,391.39,342.505
2017-06-16,563.62,,,555.3,559.46
2017-06-17,374.0,,,336.72,355.36
2017-06-18,416.26,,,381.07,398.66499999999996
2017-06-19,254.71,,,183.64,219.175
2017-06-20,554.43,,,480.26,517.345
2017-06-21,491.06,,,514.39,502.725
2017-06-22,466.57,,,670.63,568.6
2017-06-23,495.28,,,669.39,582.335
2017-06-24,469.56,,,618.77,544.165
2017-06-25,385.21,,,462.33,423.77
2017-06-26,664.61,,,554.79,609.7
2017-06-27,559.35,,,604.18,581.765
2017-06-28,589.77,,,432.0,510.885
2017-06-29,294.23,,,362.04,328.135
2017-06-30,350.94,,,504.1,427.52
2017-07-01,399.94,,,360.62,380.28
2017-07-02,496.76,,,546.67,521.7149999999999
2017-07-03,614.76,,,621.59,618.175
2017-07-04,382.1,,,462.04,422.07000000000005
2017-07-05,565.17,,,645.7,605.435
2017-07-06,390.88,,,631.91,511.395
2017-07-07,385.17,,,469.6,427.385
2017-07-08,336.8,,,375.2,356.0
2017-07-09,408.86,,,443.66,426.26
2017-07-10,448.03,,,518.74,483.385
2017-07-11,467.61,,,584.3,525.9549999999999
2017-07-12,148.76,,,180.75,164.755
2017-07-13,263.64,,,421.04,342.34000000000003
2017-07-14,260.5,,,294.82,277.65999999999997
2017-07-15,425.23,,,462.72,443.975
2017-07-16,295.2,,,494.12,394.65999999999997
2017-07-17,305.21,,,472.57,388.89
2017-07-18,274.3,,,392.51,333.405
2017-07-19,322.42,,,465.22,393.82000000000005
2017-07-20,337.63,,,225.05,281.34000000000003
2017-07-21,251.05,,,344.54,297.795
2017-07-22,279.12,,,356.63,317.875
2017-07-23,420.12,,,445.5,432.81
2017-07-24,375.45,,,540.92,458.18499999999995
2017-07-25,606.23,,,596.17,601.2
2017-07-26,537.14,,,545.69,541.415
2017-07-27,429.97,,,544.02,486.995
2017-07-28,561.38,,,585.79,573.585
2017-07-29,395.21,,,446.68,420.945
2017-07-30,369.04,,,251.87,310.45500000000004
2017-07-31,106.12,,,91.82,98.97
2017-08-01,378.84,,,411.63,395.235
2017-08-02,441.42,,,501.32,471.37
2017-08-03,372.03,,,403.81,387.91999999999996
2017-08-04,317.5,,,416.46,366.98
2017-08-05,458.61,,,464.24,461.425
2017-08-06,359.39,,,345.67,352.53
2017-08-07,407.16,,,598.22,502.69000000000005
2017-08-08,328.52,,,352.23,340.375
2017-08-09,531.47,,,430.37,480.92
2017-08-10,193.78,,,226.67,210.225
2017-08-11,353.79,,,361.25,357.52
2017-08-12,593.98,,,583.63,588.8050000000001
2017-08-13,587.61,,,590.21,588.9100000000001
2017-08-14,525.2,,,445.68,485.44000000000005
2017-08-15,503.98,,,485.71,494.845
2017-08-16,436.78,,,337.36,387.07
2017-08-17,533.19,,,515.97,524.58
2017-08-18,584.22,,,420.33,502.275
2017-08-19,508.01,,,595.78,551.895
2017-08-20,234.32,,,217.98,226.14999999999998
2017-08-21,385.81,,,403.84,394.825
2017-08-22,366.28,,,588.5,477.39
2017-08-23,408.74,,,401.8,405.27
2017-08-24,222.18,,,270.89,246.535
2017-08-25,320.09,,,252.28,286.185
2017-08-26,347.99,,,270.74,309.365
2017-08-27,208.51,,,313.72,261.115
2017-08-28,354.86,,,275.74,315.3
2017-08-29,542.34,,,212.35,377.345
2017-08-30,453.69,,,542.35,498.02
2017-08-31,506.11,,,494.58,500.345
2017-09-01,388.17,,,431.35,409.76
2017-09-02,343.77,,,462.2,402.985
2017-09-03,236.81,,,318.37,277.59000000000003
2017-09-04,323.39,,,320.32,321.855
2017-09-05,385.67,,,436.81,411.24
2017-09-06,392.03,,,392.82,392.42499999999995
2017-09-07,546.37,,,584.64,565.505
2017-09-08,462.79,,,404.83,433.81
2017-09-09,262.83,,,233.59,248.20999999999998
2017-09-10,44.71,,,50.86,47.785
2017-09-11,470.03,,,383.54,426.78499999999997
2017-09-12,506.35,,,500.1,503.225
2017-09-13,457.31,,,531.11,494.21000000000004
2017-09-14,464.07,,,482.18,473.125
2017-09-15,545.44,,,563.28,554.36
2017-09-16,541.6,,,516.27,528.935
2017-09-17,508.29,,,518.21,513.25
2017-09-18,482.6,,,510.2,496.4
2017-09-19,509.03,,,520.94,514.985
2017-09-20,524.85,,,533.08,528.965
2017-09-21,532.26,,,504.28,518.27
2017-09-22,514.55,,,511.93,513.24
2017-09-23,521.08,,,266.37,393.725
2017-09-24,516.51,,,522.72,519.615
2017-09-25,492.56,,,489.03,490.79499999999996
2017-09-26,483.49,,,483.82,483.655
2017-09-27,419.51,,,409.49,414.5
2017-09-28,503.23,,,517.36,510.295
2017-09-29,256.32,,,258.81,257.565
2017-09-30,495.15,,,492.7,493.92499999999995
2017-10-01,344.74,,,276.38,310.56
2017-10-02,410.1,,,401.73,405.915
2017-10-03,187.15,,,164.75,175.95
2017-10-04,440.7,,,439.4,440.04999999999995
2017-10-05,109.21,,,91.61,100.41
2017-10-06,383.51,,,342.23,362.87
2017-10-07,459.37,,,453.53,456.45
2017-10-08,473.89,,,367.66,420.775
2017-10-09,504.13,,,312.54,408.33500000000004
2017-10-10,475.14,,,292.79,383.96500000000003
2017-10-11,488.98,,,459.39,474.185
2017-10-12,293.68,,,250.61,272.145
2017-10-13,479.21,,,349.27,414.24
2017-10-14,423.43,,,420.36,421.895
2017-10-15,374.63,,,339.69,357.15999999999997
2017-10-16,420.08,,,494.96,457.52
2017-10-17,347.16,,,355.55,351.355
2017-10-18,409.79,,,392.68,401.235
2017-10-19,408.59,,,279.48,344.03499999999997
2017-10-20,328.29,,,224.77,276.53000000000003
2017-10-21,369.59,,,377.45,373.52
2017-10-22,374.58,,,319.87,347.225
2017-10-23,412.03,,,344.59,378.30999999999995
2017-10-24,290.64,,,267.08,278.86
2017-10-25,363.59,,,231.13,297.36
2017-10-26,473.81,,,148.53,311.17
2017-10-27,421.68,,,327.3,374.49
2017-10-28,92.31,,,91.8,92.055
2017-10-29,318.42,,,261.03,289.725
2017-10-30,467.36,,,430.95,449.155
2017-10-31,431.27,,,330.73,381.0
2017-11-01,438.09,,,210.68,324.385
2017-11-02,394.56,,,,394.56
2017-11-03,345.37,,,,345.37
2017-11-04,423.16,,,,423.16
2017-11-05,388.05,,,,388.05
2017-11-06,424.72,,,,424.72
2017-11-07,410.47,,,,410.47
2017-11-08,370.64,,,,370.64
2017-11-09,370.83,,,,370.83
2017-11-10,372.88,,,,372.88
2017-11-11,379.81,,,,379.81
2017-11-12,362.38,,,,362.38
2017-11-13,272.12,,,,272.12
2017-11-14,401.59,,,,401.59
2017-11-15,354.35,,,,354.35
2017-11-16,363.23,,,,363.23
2017-11-17,361.28,,,,361.28
2017-11-18,360.6,,,,360.6
2017-11-19,381.44,,,,381.44
2017-11-20,368.68,,,,368.68
2017-11-21,345.27,,,,345.27
2017-11-22,325.8,,,,325.8
2017-11-23,237.92,,,,237.92
2017-11-24,318.69,,,,318.69
2017-11-25,363.54,,,,363.54
2017-11-26,361.56,,,,361.56
2017-11-27,259.71,,,,259.71
2017-11-28,342.57,,,,342.57
2017-11-29,313.46,,,,313.46
2017-11-30,339.45,,,,339.45
2017-12-01,336.9,,,,336.9
2017-12-02,323.7,,,,323.7
2017-12-03,249.03,,,,249.03
2017-12-04,239.82,,,,239.82
2017-12-05,158.21,,,,158.21
2017-12-06,298.96,,,,298.96
2017-12-07,298.61,,,,298.61
2017-12-08,285.0,,,80.33,182.665
2017-12-09,84.75,,,34.36,59.555
2017-12-10,357.64,,,334.58,346.11
2017-12-11,356.16,,,349.27,352.71500000000003
2017-12-12,306.34,,,228.1,267.21999999999997
2017-12-13,339.94,,,311.06,325.5
2017-12-14,325.6,,,327.89,326.745
2017-12-15,315.83,,,318.17,317.0
2017-12-16,298.94,,,273.92,286.43
2017-12-17,238.98,,,227.05,233.015
2017-12-18,277.03,,,227.79,252.40999999999997
2017-12-19,295.22,,,265.82,280.52
2017-12-20,268.6,,,201.04,234.82
2017-12-21,227.61,,,174.56,201.085
2017-12-22,234.24,,,156.16,195.2
2017-12-23,257.81,,,199.5,228.655
2017-12-24,211.22,,,149.37,180.29500000000002
2017-12-25,256.72,,,112.72,184.72000000000003
2017-12-26,251.72,,,139.24,195.48000000000002
2017-12-27,281.09,,,165.3,223.195
2017-12-28,238.82,,,176.25,207.535
2017-12-29,111.76,,,54.36,83.06
2017-12-30,181.63,,,96.83,139.23
2017-12-31,228.74,,,215.7,222.22
2018-01-01,132.09,,,115.75,123.92
2018-01-02,120.25,,,92.76,106.505
2018-01-03,152.06,,,122.52,137.29
2018-01-04,309.01,,,231.64,270.325
2018-01-05,301.32,,,194.47,247.89499999999998
2018-01-06,295.09,,,249.86,272.475
2018-01-07,282.62,,,204.27,243.445
2018-01-08,165.62,,,125.28,145.45
2018-01-09,189.31,,,153.04,171.175
2018-01-10,177.39,,,89.95,133.67
2018-01-11,270.77,,,269.36,270.065
2018-01-12,197.5,,,197.65,197.575
2018-01-13,183.41,,,212.58,197.995
2018-01-14,322.17,,,294.27,308.22
2018-01-15,309.01,,,277.91,293.46000000000004
2018-01-16,326.25,,,271.28,298.765
2018-01-17,267.71,,,233.0,250.355
2018-01-18,352.5,,,302.1,327.3
2018-01-19,296.32,,,263.86,280.09000000000003
2018-01-20,189.44,,,171.4,180.42000000000002
2018-01-21,211.61,,,207.34,209.47500000000002
2018-01-22,272.63,,,253.68,263.155
2018-01-23,191.08,,,178.0,184.54000000000002
2018-01-24,310.38,,,323.49,316.935
2018-01-25,318.16,,,339.67,328.915
2018-01-26,252.88,,,319.65,286.265
2018-01-27,194.92,,,236.63,215.77499999999998
2018-01-28,221.68,,,253.5,237.59
2018-01-29,246.15,,,275.36,260.755
2018-01-30,362.92,,,354.4,358.65999999999997
2018-01-31,367.54,,,381.21,374.375
2018-02-01,266.59,,,347.8,307.195
2018-02-02,350.88,,,396.62,373.75
2018-02-03,205.09,,,247.44,226.265
2018-02-04,341.25,,,368.67,354.96000000000004
2018-02-05,250.26,,,292.87,271.565
2018-02-06,380.68,,,403.84,392.26
2018-02-07,308.42,,,347.9,328.15999999999997
2018-02-08,330.09,,,305.93,318.01
2018-02-09,342.49,,,297.28,319.885
2018-02-10,365.07,,,325.48,345.275
2018-02-11,359.69,,,306.42,333.055
2018-02-12,375.0,,,340.94,357.97
2018-02-13,193.6,,,180.84,187.22
2018-02-14,348.19,,,302.17,325.18
2018-02-15,232.46,,,306.59,269.525
2018-02-16,395.29,,,299.21,347.25
2018-02-17,404.07,,,346.51,375.28999999999996
2018-02-18,407.36,,,342.46,374.90999999999997
2018-02-19,285.56,,,258.91,272.235
2018-02-20,346.34,,,219.88,283.11
2018-02-21,357.56,,,273.59,315.575
2018-02-22,291.1,,,202.35,246.72500000000002
2018-02-23,374.02,,,246.95,310.485
2018-02-24,399.79,,,219.12,309.45500000000004
2018-02-25,370.09,,,230.39,300.24
2018-02-26,362.33,,,302.64,332.485
2018-02-27,436.29,,,466.81,451.55
2018-02-28,431.47,,,431.03,431.25
2018-03-01,403.81,,,402.38,403.095
2018-03-02,335.62,,,320.75,328.185
2018-03-03,478.0,,,417.68,447.84000000000003
2018-03-04,481.3,,,408.27,444.78499999999997
2018-03-05,461.36,,,393.34,427.35
2018-03-06,440.88,,,392.39,416.635
2018-03-07,375.11,,,157.39,266.25
2018-03-08,457.16,,,382.5,419.83000000000004
2018-03-09,490.29,,,393.48,441.885
2018-03-10,279.97,,,255.13,267.55
2018-03-11,287.3,,,308.31,297.805
2018-03-12,358.64,,,297.87,328.255
2018-03-13,502.75,,,455.85,479.3
2018-03-14,495.4,,,454.76,475.08
2018-03-15,494.52,,,451.26,472.89
2018-03-16,491.42,,,456.14,473.78
2018-03-17,479.49,,,451.87,465.68
2018-03-18,,,,,
2018-03-19,407.35,,,371.22,389.285
2018-03-20,382.78,,,383.52,383.15
2018-03-21,516.55,,,456.37,486.46
2018-03-22,527.1,,,468.11,497.605
2018-03-23,533.32,,,477.54,505.43000000000006
2018-03-24,512.44,,,447.82,480.13
2018-03-25,501.88,,,456.45,479.16499999999996
2018-03-26,456.62,,,367.31,411.96500000000003
2018-03-27,528.42,,,336.29,432.355
2018-03-28,500.17,,,235.59,367.88
2018-03-29,426.2,,,327.58,376.89
2018-03-30,509.16,,,426.17,467.665
2018-03-31,258.08,,,225.46,241.76999999999998
2018-04-01,524.61,,,353.54,439.07500000000005
2018-04-02,519.62,,,418.69,469.155
2018-04-03,526.71,,,497.44,512.075
2018-04-04,511.43,,,534.48,522.955
2018-04-05,551.84,,,565.96,558.9000000000001
2018-04-06,535.63,,,547.36,541.495
2018-04-07,475.53,,,,475.53
2018-04-08,443.68,,,410.27,426.975
2018-04-09,455.17,,,476.02,465.595
2018-04-10,361.15,,,365.74,363.445
2018-04-11,437.63,,,409.05,423.34000000000003
2018-04-12,566.28,,,534.94,550.61
2018-04-13,548.92,,,514.1,531.51
2018-04-14,541.67,,,,541.67
2018-04-15,381.87,,,355.14,368.505
2018-04-16,582.6,,,524.86,553.73
2018-04-17,599.65,,,552.57,576.11
2018-04-18,567.32,,,512.9,540.11
2018-04-19,559.57,,,504.7,532.135
2018-04-20,574.51,,,509.18,541.845
2018-04-21,402.2,,,406.58,404.39
2018-04-22,426.23,,,390.91,408.57000000000005
2018-04-23,388.9,,,402.78,395.84
2018-04-24,504.17,,,411.84,458.005
2018-04-25,580.89,,,543.98,562.435
2018-04-26,593.59,,,560.92,577.255
2018-04-27,462.0,,,463.6,462.8
2018-04-28,603.28,,,565.84,584.56
2018-04-29,541.87,,,519.7,530.7850000000001
2018-04-30,603.61,,,561.21,582.4100000000001
2018-05-01,485.19,,,467.03,476.11
2018-05-02,598.63,,,562.69,580.6600000000001
2018-05-03,559.45,,,514.15,536.8
2018-05-04,617.76,,,575.81,596.785
2018-05-05,511.96,,,525.86,518.91
2018-05-06,450.64,,,438.08,444.36
2018-05-07,592.49,,,552.3,572.395
2018-05-08,614.09,,,582.76,598.425
2018-05-09,621.13,,,588.54,604.835
2018-05-10,475.68,,,483.52,479.6
2018-05-11,520.87,,,465.75,493.31
2018-05-12,255.37,,,246.68,251.025
2018-05-13,158.05,,,152.49,155.27
2018-05-14,230.82,,,167.31,199.065
2018-05-15,437.35,,,428.71,433.03
2018-05-16,388.61,,,423.47,406.04
2018-05-17,222.94,,,209.59,216.265
2018-05-18,496.74,,,479.19,487.96500000000003
2018-05-19,195.8,,,185.73,190.765
2018-05-20,219.61,,,210.98,215.29500000000002
2018-05-21,200.64,,,209.36,205.0
2018-05-22,202.2,,,185.74,193.97
2018-05-23,445.56,,,498.64,472.1
2018-05-24,324.31,,,357.88,341.095
2018-05-25,263.08,,,274.62,268.85
2018-05-26,157.46,,,151.15,154.305
2018-05-27,217.63,,,214.4,216.015
2018-05-28,333.54,,,324.84,329.19
2018-05-29,355.47,,,360.83,358.15
2018-05-30,296.94,,,295.38,296.15999999999997
2018-05-31,246.61,,,257.19,251.9
2018-06-01,583.87,,,558.0,570.935
2018-06-02,631.4,,,613.01,622.2049999999999
2018-06-03,635.62,,,618.07,626.845
2018-06-04,464.06,,,441.0,452.53
2018-06-05,534.35,,,502.45,518.4
2018-06-06,496.12,,,484.46,490.28999999999996
2018-06-07,432.69,,,447.96,440.325
